DateKey,FullDateAlternateKey,DayNumberOfWeek,EnglishDayNameOfWeek,SpanishDayNameOfWeek,DayNumberOfMonth,DayNumberOfYear,WeekNumberOfYear,EnglishMonthName,SpanishMonthName,MonthNumberOfYear,CalendarQuarter,CalendarYear,CalendarSemester,FiscalQuarter,FiscalYear,FiscalSemester
20050701.0,2005-07-01,6.0,Friday,Viernes,1.0,182.0,27.0,July,Julio,7.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050702.0,2005-07-02,7.0,Saturday,Sábado,2.0,183.0,27.0,July,Julio,7.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050703.0,2005-07-03,1.0,Sunday,Domingo,3.0,184.0,28.0,July,Julio,7.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050704.0,2005-07-04,2.0,Monday,Lunes,4.0,185.0,28.0,July,Julio,7.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050705.0,2005-07-05,3.0,Tuesday,Martes,5.0,186.0,28.0,July,Julio,7.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050706.0,2005-07-06,4.0,Wednesday,Miércoles,6.0,187.0,28.0,July,Julio,7.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050707.0,2005-07-07,5.0,Thursday,Jueves,7.0,188.0,28.0,July,Julio,7.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050708.0,2005-07-08,6.0,Friday,Viernes,8.0,189.0,28.0,July,Julio,7.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050709.0,2005-07-09,7.0,Saturday,Sábado,9.0,190.0,28.0,July,Julio,7.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050710.0,2005-07-10,1.0,Sunday,Domingo,10.0,191.0,29.0,July,Julio,7.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050711.0,2005-07-11,2.0,Monday,Lunes,11.0,192.0,29.0,July,Julio,7.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050712.0,2005-07-12,3.0,Tuesday,Martes,12.0,193.0,29.0,July,Julio,7.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050713.0,2005-07-13,4.0,Wednesday,Miércoles,13.0,194.0,29.0,July,Julio,7.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050714.0,2005-07-14,5.0,Thursday,Jueves,14.0,195.0,29.0,July,Julio,7.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050715.0,2005-07-15,6.0,Friday,Viernes,15.0,196.0,29.0,July,Julio,7.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050716.0,2005-07-16,7.0,Saturday,Sábado,16.0,197.0,29.0,July,Julio,7.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050717.0,2005-07-17,1.0,Sunday,Domingo,17.0,198.0,30.0,July,Julio,7.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050718.0,2005-07-18,2.0,Monday,Lunes,18.0,199.0,30.0,July,Julio,7.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050719.0,2005-07-19,3.0,Tuesday,Martes,19.0,200.0,30.0,July,Julio,7.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050720.0,2005-07-20,4.0,Wednesday,Miércoles,20.0,201.0,30.0,July,Julio,7.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050721.0,2005-07-21,5.0,Thursday,Jueves,21.0,202.0,30.0,July,Julio,7.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050722.0,2005-07-22,6.0,Friday,Viernes,22.0,203.0,30.0,July,Julio,7.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050723.0,2005-07-23,7.0,Saturday,Sábado,23.0,204.0,30.0,July,Julio,7.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050724.0,2005-07-24,1.0,Sunday,Domingo,24.0,205.0,31.0,July,Julio,7.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050725.0,2005-07-25,2.0,Monday,Lunes,25.0,206.0,31.0,July,Julio,7.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050726.0,2005-07-26,3.0,Tuesday,Martes,26.0,207.0,31.0,July,Julio,7.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050727.0,2005-07-27,4.0,Wednesday,Miércoles,27.0,208.0,31.0,July,Julio,7.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050728.0,2005-07-28,5.0,Thursday,Jueves,28.0,209.0,31.0,July,Julio,7.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050729.0,2005-07-29,6.0,Friday,Viernes,29.0,210.0,31.0,July,Julio,7.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050730.0,2005-07-30,7.0,Saturday,Sábado,30.0,211.0,31.0,July,Julio,7.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050731.0,2005-07-31,1.0,Sunday,Domingo,31.0,212.0,32.0,July,Julio,7.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050801.0,2005-08-01,2.0,Monday,Lunes,1.0,213.0,32.0,August,Agosto,8.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050802.0,2005-08-02,3.0,Tuesday,Martes,2.0,214.0,32.0,August,Agosto,8.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050803.0,2005-08-03,4.0,Wednesday,Miércoles,3.0,215.0,32.0,August,Agosto,8.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050804.0,2005-08-04,5.0,Thursday,Jueves,4.0,216.0,32.0,August,Agosto,8.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050805.0,2005-08-05,6.0,Friday,Viernes,5.0,217.0,32.0,August,Agosto,8.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050806.0,2005-08-06,7.0,Saturday,Sábado,6.0,218.0,32.0,August,Agosto,8.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050807.0,2005-08-07,1.0,Sunday,Domingo,7.0,219.0,33.0,August,Agosto,8.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050808.0,2005-08-08,2.0,Monday,Lunes,8.0,220.0,33.0,August,Agosto,8.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050809.0,2005-08-09,3.0,Tuesday,Martes,9.0,221.0,33.0,August,Agosto,8.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050810.0,2005-08-10,4.0,Wednesday,Miércoles,10.0,222.0,33.0,August,Agosto,8.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050811.0,2005-08-11,5.0,Thursday,Jueves,11.0,223.0,33.0,August,Agosto,8.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050812.0,2005-08-12,6.0,Friday,Viernes,12.0,224.0,33.0,August,Agosto,8.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050813.0,2005-08-13,7.0,Saturday,Sábado,13.0,225.0,33.0,August,Agosto,8.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050814.0,2005-08-14,1.0,Sunday,Domingo,14.0,226.0,34.0,August,Agosto,8.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050815.0,2005-08-15,2.0,Monday,Lunes,15.0,227.0,34.0,August,Agosto,8.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050816.0,2005-08-16,3.0,Tuesday,Martes,16.0,228.0,34.0,August,Agosto,8.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050817.0,2005-08-17,4.0,Wednesday,Miércoles,17.0,229.0,34.0,August,Agosto,8.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050818.0,2005-08-18,5.0,Thursday,Jueves,18.0,230.0,34.0,August,Agosto,8.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050819.0,2005-08-19,6.0,Friday,Viernes,19.0,231.0,34.0,August,Agosto,8.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050820.0,2005-08-20,7.0,Saturday,Sábado,20.0,232.0,34.0,August,Agosto,8.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050821.0,2005-08-21,1.0,Sunday,Domingo,21.0,233.0,35.0,August,Agosto,8.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050822.0,2005-08-22,2.0,Monday,Lunes,22.0,234.0,35.0,August,Agosto,8.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050823.0,2005-08-23,3.0,Tuesday,Martes,23.0,235.0,35.0,August,Agosto,8.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050824.0,2005-08-24,4.0,Wednesday,Miércoles,24.0,236.0,35.0,August,Agosto,8.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050825.0,2005-08-25,5.0,Thursday,Jueves,25.0,237.0,35.0,August,Agosto,8.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050826.0,2005-08-26,6.0,Friday,Viernes,26.0,238.0,35.0,August,Agosto,8.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050827.0,2005-08-27,7.0,Saturday,Sábado,27.0,239.0,35.0,August,Agosto,8.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050828.0,2005-08-28,1.0,Sunday,Domingo,28.0,240.0,36.0,August,Agosto,8.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050829.0,2005-08-29,2.0,Monday,Lunes,29.0,241.0,36.0,August,Agosto,8.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050830.0,2005-08-30,3.0,Tuesday,Martes,30.0,242.0,36.0,August,Agosto,8.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050831.0,2005-08-31,4.0,Wednesday,Miércoles,31.0,243.0,36.0,August,Agosto,8.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050901.0,2005-09-01,5.0,Thursday,Jueves,1.0,244.0,36.0,September,Septiembre,9.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050902.0,2005-09-02,6.0,Friday,Viernes,2.0,245.0,36.0,September,Septiembre,9.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050903.0,2005-09-03,7.0,Saturday,Sábado,3.0,246.0,36.0,September,Septiembre,9.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050904.0,2005-09-04,1.0,Sunday,Domingo,4.0,247.0,37.0,September,Septiembre,9.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050905.0,2005-09-05,2.0,Monday,Lunes,5.0,248.0,37.0,September,Septiembre,9.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050906.0,2005-09-06,3.0,Tuesday,Martes,6.0,249.0,37.0,September,Septiembre,9.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050907.0,2005-09-07,4.0,Wednesday,Miércoles,7.0,250.0,37.0,September,Septiembre,9.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050908.0,2005-09-08,5.0,Thursday,Jueves,8.0,251.0,37.0,September,Septiembre,9.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050909.0,2005-09-09,6.0,Friday,Viernes,9.0,252.0,37.0,September,Septiembre,9.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050910.0,2005-09-10,7.0,Saturday,Sábado,10.0,253.0,37.0,September,Septiembre,9.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050911.0,2005-09-11,1.0,Sunday,Domingo,11.0,254.0,38.0,September,Septiembre,9.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050912.0,2005-09-12,2.0,Monday,Lunes,12.0,255.0,38.0,September,Septiembre,9.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050913.0,2005-09-13,3.0,Tuesday,Martes,13.0,256.0,38.0,September,Septiembre,9.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050914.0,2005-09-14,4.0,Wednesday,Miércoles,14.0,257.0,38.0,September,Septiembre,9.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050915.0,2005-09-15,5.0,Thursday,Jueves,15.0,258.0,38.0,September,Septiembre,9.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050916.0,2005-09-16,6.0,Friday,Viernes,16.0,259.0,38.0,September,Septiembre,9.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050917.0,2005-09-17,7.0,Saturday,Sábado,17.0,260.0,38.0,September,Septiembre,9.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050918.0,2005-09-18,1.0,Sunday,Domingo,18.0,261.0,39.0,September,Septiembre,9.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050919.0,2005-09-19,2.0,Monday,Lunes,19.0,262.0,39.0,September,Septiembre,9.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050920.0,2005-09-20,3.0,Tuesday,Martes,20.0,263.0,39.0,September,Septiembre,9.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050921.0,2005-09-21,4.0,Wednesday,Miércoles,21.0,264.0,39.0,September,Septiembre,9.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050922.0,2005-09-22,5.0,Thursday,Jueves,22.0,265.0,39.0,September,Septiembre,9.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050923.0,2005-09-23,6.0,Friday,Viernes,23.0,266.0,39.0,September,Septiembre,9.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050924.0,2005-09-24,7.0,Saturday,Sábado,24.0,267.0,39.0,September,Septiembre,9.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050925.0,2005-09-25,1.0,Sunday,Domingo,25.0,268.0,40.0,September,Septiembre,9.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050926.0,2005-09-26,2.0,Monday,Lunes,26.0,269.0,40.0,September,Septiembre,9.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050927.0,2005-09-27,3.0,Tuesday,Martes,27.0,270.0,40.0,September,Septiembre,9.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050928.0,2005-09-28,4.0,Wednesday,Miércoles,28.0,271.0,40.0,September,Septiembre,9.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050929.0,2005-09-29,5.0,Thursday,Jueves,29.0,272.0,40.0,September,Septiembre,9.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20050930.0,2005-09-30,6.0,Friday,Viernes,30.0,273.0,40.0,September,Septiembre,9.0,3.0,2005.0,2.0,1.0,2006.0,1.0
20051001.0,2005-10-01,7.0,Saturday,Sábado,1.0,274.0,40.0,October,Octubre,10.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051002.0,2005-10-02,1.0,Sunday,Domingo,2.0,275.0,41.0,October,Octubre,10.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051003.0,2005-10-03,2.0,Monday,Lunes,3.0,276.0,41.0,October,Octubre,10.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051004.0,2005-10-04,3.0,Tuesday,Martes,4.0,277.0,41.0,October,Octubre,10.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051005.0,2005-10-05,4.0,Wednesday,Miércoles,5.0,278.0,41.0,October,Octubre,10.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051006.0,2005-10-06,5.0,Thursday,Jueves,6.0,279.0,41.0,October,Octubre,10.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051007.0,2005-10-07,6.0,Friday,Viernes,7.0,280.0,41.0,October,Octubre,10.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051008.0,2005-10-08,7.0,Saturday,Sábado,8.0,281.0,41.0,October,Octubre,10.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051009.0,2005-10-09,1.0,Sunday,Domingo,9.0,282.0,42.0,October,Octubre,10.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051010.0,2005-10-10,2.0,Monday,Lunes,10.0,283.0,42.0,October,Octubre,10.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051011.0,2005-10-11,3.0,Tuesday,Martes,11.0,284.0,42.0,October,Octubre,10.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051012.0,2005-10-12,4.0,Wednesday,Miércoles,12.0,285.0,42.0,October,Octubre,10.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051013.0,2005-10-13,5.0,Thursday,Jueves,13.0,286.0,42.0,October,Octubre,10.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051014.0,2005-10-14,6.0,Friday,Viernes,14.0,287.0,42.0,October,Octubre,10.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051015.0,2005-10-15,7.0,Saturday,Sábado,15.0,288.0,42.0,October,Octubre,10.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051016.0,2005-10-16,1.0,Sunday,Domingo,16.0,289.0,43.0,October,Octubre,10.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051017.0,2005-10-17,2.0,Monday,Lunes,17.0,290.0,43.0,October,Octubre,10.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051018.0,2005-10-18,3.0,Tuesday,Martes,18.0,291.0,43.0,October,Octubre,10.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051019.0,2005-10-19,4.0,Wednesday,Miércoles,19.0,292.0,43.0,October,Octubre,10.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051020.0,2005-10-20,5.0,Thursday,Jueves,20.0,293.0,43.0,October,Octubre,10.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051021.0,2005-10-21,6.0,Friday,Viernes,21.0,294.0,43.0,October,Octubre,10.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051022.0,2005-10-22,7.0,Saturday,Sábado,22.0,295.0,43.0,October,Octubre,10.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051023.0,2005-10-23,1.0,Sunday,Domingo,23.0,296.0,44.0,October,Octubre,10.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051024.0,2005-10-24,2.0,Monday,Lunes,24.0,297.0,44.0,October,Octubre,10.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051025.0,2005-10-25,3.0,Tuesday,Martes,25.0,298.0,44.0,October,Octubre,10.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051026.0,2005-10-26,4.0,Wednesday,Miércoles,26.0,299.0,44.0,October,Octubre,10.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051027.0,2005-10-27,5.0,Thursday,Jueves,27.0,300.0,44.0,October,Octubre,10.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051028.0,2005-10-28,6.0,Friday,Viernes,28.0,301.0,44.0,October,Octubre,10.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051029.0,2005-10-29,7.0,Saturday,Sábado,29.0,302.0,44.0,October,Octubre,10.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051030.0,2005-10-30,1.0,Sunday,Domingo,30.0,303.0,45.0,October,Octubre,10.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051031.0,2005-10-31,2.0,Monday,Lunes,31.0,304.0,45.0,October,Octubre,10.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051101.0,2005-11-01,3.0,Tuesday,Martes,1.0,305.0,45.0,November,Noviembre,11.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051102.0,2005-11-02,4.0,Wednesday,Miércoles,2.0,306.0,45.0,November,Noviembre,11.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051103.0,2005-11-03,5.0,Thursday,Jueves,3.0,307.0,45.0,November,Noviembre,11.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051104.0,2005-11-04,6.0,Friday,Viernes,4.0,308.0,45.0,November,Noviembre,11.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051105.0,2005-11-05,7.0,Saturday,Sábado,5.0,309.0,45.0,November,Noviembre,11.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051106.0,2005-11-06,1.0,Sunday,Domingo,6.0,310.0,46.0,November,Noviembre,11.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051107.0,2005-11-07,2.0,Monday,Lunes,7.0,311.0,46.0,November,Noviembre,11.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051108.0,2005-11-08,3.0,Tuesday,Martes,8.0,312.0,46.0,November,Noviembre,11.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051109.0,2005-11-09,4.0,Wednesday,Miércoles,9.0,313.0,46.0,November,Noviembre,11.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051110.0,2005-11-10,5.0,Thursday,Jueves,10.0,314.0,46.0,November,Noviembre,11.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051111.0,2005-11-11,6.0,Friday,Viernes,11.0,315.0,46.0,November,Noviembre,11.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051112.0,2005-11-12,7.0,Saturday,Sábado,12.0,316.0,46.0,November,Noviembre,11.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051113.0,2005-11-13,1.0,Sunday,Domingo,13.0,317.0,47.0,November,Noviembre,11.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051114.0,2005-11-14,2.0,Monday,Lunes,14.0,318.0,47.0,November,Noviembre,11.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051115.0,2005-11-15,3.0,Tuesday,Martes,15.0,319.0,47.0,November,Noviembre,11.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051116.0,2005-11-16,4.0,Wednesday,Miércoles,16.0,320.0,47.0,November,Noviembre,11.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051117.0,2005-11-17,5.0,Thursday,Jueves,17.0,321.0,47.0,November,Noviembre,11.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051118.0,2005-11-18,6.0,Friday,Viernes,18.0,322.0,47.0,November,Noviembre,11.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051119.0,2005-11-19,7.0,Saturday,Sábado,19.0,323.0,47.0,November,Noviembre,11.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051120.0,2005-11-20,1.0,Sunday,Domingo,20.0,324.0,48.0,November,Noviembre,11.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051121.0,2005-11-21,2.0,Monday,Lunes,21.0,325.0,48.0,November,Noviembre,11.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051122.0,2005-11-22,3.0,Tuesday,Martes,22.0,326.0,48.0,November,Noviembre,11.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051123.0,2005-11-23,4.0,Wednesday,Miércoles,23.0,327.0,48.0,November,Noviembre,11.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051124.0,2005-11-24,5.0,Thursday,Jueves,24.0,328.0,48.0,November,Noviembre,11.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051125.0,2005-11-25,6.0,Friday,Viernes,25.0,329.0,48.0,November,Noviembre,11.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051126.0,2005-11-26,7.0,Saturday,Sábado,26.0,330.0,48.0,November,Noviembre,11.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051127.0,2005-11-27,1.0,Sunday,Domingo,27.0,331.0,49.0,November,Noviembre,11.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051128.0,2005-11-28,2.0,Monday,Lunes,28.0,332.0,49.0,November,Noviembre,11.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051129.0,2005-11-29,3.0,Tuesday,Martes,29.0,333.0,49.0,November,Noviembre,11.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051130.0,2005-11-30,4.0,Wednesday,Miércoles,30.0,334.0,49.0,November,Noviembre,11.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051201.0,2005-12-01,5.0,Thursday,Jueves,1.0,335.0,49.0,December,Diciembre,12.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051202.0,2005-12-02,6.0,Friday,Viernes,2.0,336.0,49.0,December,Diciembre,12.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051203.0,2005-12-03,7.0,Saturday,Sábado,3.0,337.0,49.0,December,Diciembre,12.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051204.0,2005-12-04,1.0,Sunday,Domingo,4.0,338.0,50.0,December,Diciembre,12.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051205.0,2005-12-05,2.0,Monday,Lunes,5.0,339.0,50.0,December,Diciembre,12.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051206.0,2005-12-06,3.0,Tuesday,Martes,6.0,340.0,50.0,December,Diciembre,12.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051207.0,2005-12-07,4.0,Wednesday,Miércoles,7.0,341.0,50.0,December,Diciembre,12.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051208.0,2005-12-08,5.0,Thursday,Jueves,8.0,342.0,50.0,December,Diciembre,12.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051209.0,2005-12-09,6.0,Friday,Viernes,9.0,343.0,50.0,December,Diciembre,12.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051210.0,2005-12-10,7.0,Saturday,Sábado,10.0,344.0,50.0,December,Diciembre,12.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051211.0,2005-12-11,1.0,Sunday,Domingo,11.0,345.0,51.0,December,Diciembre,12.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051212.0,2005-12-12,2.0,Monday,Lunes,12.0,346.0,51.0,December,Diciembre,12.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051213.0,2005-12-13,3.0,Tuesday,Martes,13.0,347.0,51.0,December,Diciembre,12.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051214.0,2005-12-14,4.0,Wednesday,Miércoles,14.0,348.0,51.0,December,Diciembre,12.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051215.0,2005-12-15,5.0,Thursday,Jueves,15.0,349.0,51.0,December,Diciembre,12.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051216.0,2005-12-16,6.0,Friday,Viernes,16.0,350.0,51.0,December,Diciembre,12.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051217.0,2005-12-17,7.0,Saturday,Sábado,17.0,351.0,51.0,December,Diciembre,12.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051218.0,2005-12-18,1.0,Sunday,Domingo,18.0,352.0,52.0,December,Diciembre,12.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051219.0,2005-12-19,2.0,Monday,Lunes,19.0,353.0,52.0,December,Diciembre,12.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051220.0,2005-12-20,3.0,Tuesday,Martes,20.0,354.0,52.0,December,Diciembre,12.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051221.0,2005-12-21,4.0,Wednesday,Miércoles,21.0,355.0,52.0,December,Diciembre,12.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051222.0,2005-12-22,5.0,Thursday,Jueves,22.0,356.0,52.0,December,Diciembre,12.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051223.0,2005-12-23,6.0,Friday,Viernes,23.0,357.0,52.0,December,Diciembre,12.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051224.0,2005-12-24,7.0,Saturday,Sábado,24.0,358.0,52.0,December,Diciembre,12.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051225.0,2005-12-25,1.0,Sunday,Domingo,25.0,359.0,53.0,December,Diciembre,12.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051226.0,2005-12-26,2.0,Monday,Lunes,26.0,360.0,53.0,December,Diciembre,12.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051227.0,2005-12-27,3.0,Tuesday,Martes,27.0,361.0,53.0,December,Diciembre,12.0,4.0,2005.0,2.0,2.0,2006.0,1.0
20051228.0,2005-12-28,4.0,Wednesday,Miércoles,28.0,362.0,53.0,December,Diciembre,12.0,4.0,2005.0,2.0,2.0,2006.0,1.0
